3635859377605427	0
3635460771669720	4
3526000580991063	-1
3650993360996676	2
3635223893508453	5
3631544105091540	5
3622427340331950	2
3546076466228015	4
3634414090807373	1
3638663605047336	2
3616629847910902	2
3623944017511835	2
3647033204481131	3
3580032611578161	3
3647392349869286	-2
3634473214140661	-5
3606501467397531	4
3556063586158918	3
3647896933338092	8
3654271322883264	0
3608790479698605	2
3623897780166787	3
3595358062113517	5
3655711315988643	7
3633351078301846	-1
3650445392492054	1
3634854296031797	4
3642372677878396	3
3580149679022302	2
3650806035034830	4
3627085156880837	2
3650738393438357	9
3550583766210473	3
3545663591688762	3
3645228458103261	-2
3576885881609352	2
3569185956898600	4
3635036715133348	9
3571342404658305	4
3536323480227652	-2
3610058673428596	2
3555706114783811	1
3623218520319724	4
3609520322274876	0
3631868786219236	2
3559062618641394	-1
3633274942955944	-10
3650982405686009	7
3562696098089954	1
3555355059444043	1
3653176723144359	6
3631828584028997	1
3599255757448580	-1
3564209205797604	-2
3644858893563929	1
3651702605032941	10
3593106966706842	3
3583250183832067	2
3602220190365941	4
3554037687385061	3
3626504199703134	0
3558616906559849	6
3641586052788701	0
3596825455896392	-5
3655751812123396	1
3606585957579152	0
3610570714079079	1
3608774038509709	4
3618119244891287	1
3625755978167483	4
3610491119168413	4
3644288992524432	6
3605425133623230	7
3498877301118137	8
3586606440725082	2
3639891914844092	2
3643837123509550	1
3490673556396362	4
3573662714668020	4
3646674075243268	8
3636126889872160	1
3547438864623872	7
3491011936099838	1
3655107486981234	0
3547346400955788	1
3641336437257996	9
3534337893343229	2
3615611927679021	4
3480165314788861	2
3596977013461440	3
3648832083053095	2
3561149980795651	3
3654059951396230	12
3612238365108810	4
3655841091301709	7
3555371307763116	6
3588783389318758	3
3509046370292725	7
3625098944276479	7
3555388450145651	3
3531373463574615	2
3502936392916039	2
3626430670141408	1
3644505310317796	3
3626177006451782	1
3618104720392830	16
3635503133866776	3
3594204162720215	-1
3514397680557869	1
3549657458350197	7
3635756650246928	12
3649313496250080	3
3485169690761519	2
3480505716312753	3
3647408829794956	2
3620949582538295	4
3522102504317304	3
3654657639337641	2
3555016797278715	2
3624175010329604	-2
3552241376029993	10
3619638463795580	3
3643787123229931	1
3527517619084330	2
3641555912964603	2
3555490057316538	9
3502444568478418	1
3507128058893029	6
3646102488224252	0
3490202292764396	-2
3602552979686931	1
3633322804522273	4
3633686333415596	3
3620567112387611	4
3608670501525003	8
3599633085410249	4
3556102643410075	17
3606101319097839	1
3546350040256248	1
3627784914052472	10
3560353579785331	0
3594540915206117	6
3612433501019397	-1
3631808488676756	-4
3626850242375634	3
3655470222516405	0
3523457687722511	5
3622066584042242	6
3485167794262285	4
3644123783026226	1
3613404286047649	1
3537564558235150	6
3550024384202016	5
3620331271084216	5
3628295502997484	-5
3651733781640017	8
3636584102357870	7
3488102339176320	-1
3583220765846905	1
3654631710276535	2
3618810701054787	-2
3615940094357069	0
3609323558853165	2
3639192145982031	2
3637206725437805	1
3554433369313013	-2
3589599874452293	4
3563791659098688	6
3622408721829695	1
3555197848404817	1
3651380218381115	7
3642874417426021	4
3631055334961859	0
3487282755155506	8
3632864001937131	0
3639811912914414	3
3600801883178569	9
3493355276931507	0
3646765645853661	3
3559082919132650	-8
3641604524920159	8
3496124109088081	1
3637655982193181	7
3606150932665921	6
3646482542600545	2
3630717247952355	7
3641230636780414	6
3605471615031411	2
3605903120794669	7
3510147382841619	9
3632322039233767	7
3607278726937837	1
3652985692902645	1
3568832218386170	2
3503337595119867	0
3525371892550047	4
3651467221205801	2
3509057945880220	0
3626874997557579	5
3614021028415483	-1
3514900821195865	1
3528136605752330	27
3641011291212373	2
3618007429631309	5
3517024036775851	7
3651898529386990	3
3646925401884019	3
3656050894868887	3
3647004036679755	3
3621092037710626	2
3507484624980220	1
3653286173268473	2
3621434800265651	-13
3617350890593936	2
3630321352125629	-1
3563297556943101	3
3609087201544034	4
3513609357204086	-1
3574904483633464	2
3565943151974756	1
3605388354581060	-2
3556208499272362	3
3633626765735635	0
3633961257479935	1
3573434493189682	8
3546022535572749	1
3635095015639543	-3
3600725839685614	1
3645422901740467	7
3647912070589446	10
3622333288153456	7
3563438346974690	8
3535505578606115	4
3644542706254593	7
3458263049402089	1
3525068359147172	7
3633644587307098	-1
3634388308456246	4
3562704079503787	-2
3642042015833343	1
3633980991384645	-1
3552794923758424	-2
3644196088792656	2
3609144315252676	2
3593780131044572	3
3505643354348251	4
3619887605495913	6
3583919553056656	0
3637607562688987	3
3483959364807713	0
3487573206542434	1
3632226740298494	0
3630687309686628	1
3654447580103365	6
3600976324023611	7
3649022852130778	1
3633264298039466	2
3609506199989378	6
3631779325768144	28
3549168637721762	0
3552591336170547	1
3551068505769748	2
3517407690068893	1
3493863421362086	13
3590603164265467	2
3635875437070776	1
3544108163439824	1
3580852451636047	0
3609858156276233	5
3612212839265389	1
3638314584759187	1
3649603649660248	5
3609778494328908	5
3513064781461037	1
3504058092161818	16
3506403224354571	0
3598915440056587	1
3612952655506217	4
3632987926843247	1
3617711772429182	6
3618871913091542	-2
3599148013661807	3
3612395677341462	6
3648828378838075	3
3616920156730174	2
3617681061862338	-1
3655745776178819	1
3546034795654507	3
3655703102885376	7
3548653312058966	1
3547391690771135	3
3557228285705858	-1
3617001005784547	1
3647341926317560	6
3637032826072185	5
3557977497340999	6
3645261685292772	7
3522090881798142	14
3514392706230423	2
3566024941212330	10
3649959415115842	6
3489753187584592	2
3642031685311691	9
3638307881396150	5
3601808482384596	1
3485783975153513	5
3632942099934141	5
3595955440135530	0
3502479956198452	1
3642307900910831	7
3631891431497334	0
3644500830119290	23
3583304814951136	8
3522899799103626	9
3619093627845830	5
3582973926073044	3
3642672738451316	2
3634343127323878	3
3642317976552956	8
3535385667472443	-3
3640956844417916	2
3639143667707471	2
3569934515189668	4
3610598803630571	68
3609142264910328	1
3632342675359586	6
3578221851045896	1
3494551974978335	2
3524997044236369	12
3485623467714046	1
3633478647921221	0
3655825903941579	-3
3650000833396406	3
3515289754810056	3
3617156887164445	4
3644929299256459	5
3605437066272573	0
3638696785602945	5
3548619594170510	5
3550026741844433	1
3633617899612751	1
3583578560046599	6
3580493565587957	-1
3481966143780175	1
3565561416484167	8
3593727371595131	13
3626862213062583	3
3618479599516195	2
3514348246667046	1
3497553854967892	4
3623456899735812	-5
3648539576424973	-1
3645753886508039	1
3523447689209741	8
3560953381927975	3
3649556619221206	-1
3498558512320505	1
3643016012678065	9
3606075989680800	2
3614496662619342	1
3634405736040533	-2
3629272595883598	2
3654423668069588	3
3583950334842505	4
3648443412984470	3
3456234805811920	1
3641981253374016	4
3626790477829776	-7
3550021951926733	0
3633348805548429	-1
3639530034629692	2
3586534378551062	7
3547536654187215	8
3647825848097240	4
3602110820573447	1
3596996491502818	3
3623824169549832	8
3542710725670780	7
3490147943303445	1
3489390694859868	5
3639841441124018	1
3596449558295896	3
3484026070976522	1
3551730493001279	1
3655751073755058	16
3593374407482009	2
3501665598413015	5
3632351999626063	7
3595652665930605	7
3484310361249480	-1
3641571486308983	-3
3613289122424883	1
3516654355088174	2
3638120006372623	1
3551085521888490	3
3561568631207807	8
3599648507690974	2
3621009603667210	3
3621019635539769	4
3549540419950782	4
3498093955563146	2
3651424036395174	-1
3614096811488091	7
3566026094707340	32
3504646703863886	4
3607673121275257	4
3564392572404770	5
3654750320559979	2
3515467769157083	1
3651714198122787	4
3647179367855969	1
3610101619262610	5
3644650713442282	3
3584049324871509	6
3644881421748218	3
3567274772218496	2
3534002889278020	15
3538703379409060	16
3552440009376582	1
3558215226522634	7
3494435843150416	1
3603606840549906	1
3637762886203947	2
3636593275101334	1
3645225140396114	2
3557621745062687	1
3614383416486840	4
3634438774588376	6
3618754699560109	17
3648972457321008	0
3650988394890445	4
3622209828151604	2
3636476912656945	2
3614114481638500	0
3646265755425285	3
3606516017491337	8
3617101245560770	6
3491341180415060	1
3616346774055848	0
3608258881027411	-3
3626036384072422	-1
3639149741294395	3
3546980414101923	1
3634696334252949	-1
3549143110437975	1
3648448312048163	1
3624586564214204	8
3641964832305301	-1
3546371439556103	4
3639527442513485	7
3609350180525232	-12
3555050275998618	9
3632684268493801	3
3502473375087071	4
3647748438361346	1
3646461667072071	2
3646366683567444	3
3646698989213985	3
3591303801834684	0
3637212442475863	5
3626032407599979	4
3611235368911469	3
3541880165369485	2
3623119081790679	-4
3610866459455713	8
3615111811533323	-2
3607534201972271	4
3555203032493757	1
3635803395375477	3
3634796552926338	3
3608623085364564	-1
3632236555911824	2
3651816174544816	2
3604787763745627	8
3611614588362403	6
3614587272135689	3
3626451100056979	7
3565895718673958	1
3646290145420379	0
3557958966844103	3
3535751394115980	7
3639476997571503	25
3649693680190541	2
3556157530465058	3
3638387959595475	1
3569487665903082	4
3606170537228245	1
3649601930380561	-1
3567843607594284	12
3621289610286878	-1
3555494779857989	4
3515285463664776	3
3607363779485270	2
3486576313407718	5
3648450618833527	2
3553596044368449	6
3642474348105158	2
3617085139668327	-6
3638804751333287	2
3644119475484511	1
3590902196795166	1
3566938418204454	-5
3592018578090446	0
3611562323063634	1
3522830367026893	14
3554423923905252	58
3506408874567846	4
3605700209148306	1
3609745275228883	3
3609075880996081	2
3650687914748981	1
3634541279216404	-1
3637047976006642	-2
3631966920070342	-1
3652101206595723	8
3567666449383068	-2
3650451528083430	0
3655546102313914	0
3651442474945877	1
3635802732599724	4
3638320749386655	-2
3591030768785032	0
3606461483266248	6
3520693423516106	10
3596664034228021	7
3486577609475368	4
3565556168897139	2
3612941334896438	6
3584253076319394	7
3618370836253937	6
3616907921824447	2
3608291122963911	4
3531882992017624	2
3613492734733657	2
3638653320788890	1
3625278121130803	4
3484485172000309	8
3627170041353838	10
3628026543684754	5
3648957613403869	17
3555410734557128	12
3539482160828301	3
3631929167452487	6
3644933846407023	3
3545389200127818	6
3639473331725374	2
3601448317139432	2
3494458068967651	2
3637586822664753	1
3514839852732520	10
3565236265369932	4
3606497093662383	36
3621697829434671	6
3483759615586842	0
3634103625155570	2
3591627576333492	1
3552904931424529	1
3635597270424942	7
3616950485633480	5
3639492721828355	1
3554668162356282	5
3621759942677296	2
3609443583043835	3
3559506677746866	-3
3606523852982188	1
3631872078741920	2
3548815288388963	3
3491275909027221	2
3607296640732636	11
3655726113736161	5
3570533326764516	5
3566211407267493	1
3643059042525276	10
3560135475214132	8
3585399840376098	16
3625798051268374	4
3603535133951606	14
3592037624495190	2
3600796426133944	3
3613117495551714	0
3648174659308683	1
3550008672864171	4
3644115566614304	-1
3494982764102931	2
3648835093802591	3
3600978349146336	1
3563426893187604	5
3548964261322966	1
3609891740389860	2
3541276504794554	-1
3604961806220061	2
3631255197011956	3
3582575987192353	1
3644564567046178	0
3655753132986669	-1
3572193885725247	6
3602849784728805	8
3604394266351159	4
3628902003776880	-2
3583753957557504	9
3634088454277253	6
3616284904059358	1
3648449188561809	9
3617127921282238	-1
3645932744972150	1
3548226143258602	-1
3625610314021404	1
3541600023698505	1
3559127550964064	1
3643845260844160	3
3561578278001090	4
3462241892265706	-1
3642052082536560	2
3443889010478483	3
3559859569631417	1
3642304532881169	2
3604365031884033	-2
3644801792269631	1
3554662034506616	1
3548634777540158	1
3631091418644463	3
3644283724507781	4
3521624685335209	4
3502438985941221	1
3644999193265997	5
3602533069059754	-16
3644830422887198	1
3612397862828453	4
3566704590073199	45
3586195873644620	1
3632638939836660	3
3644586175663403	9
3569916575546971	-4
3549612957136534	0
3567814889738340	8
3623093794681426	9
3552535870488664	5
3499345930219046	18
3501834578307876	3
3557156928032431	0
3538469282653694	8
3471956324293321	3
3635589712601490	4
3556946050919340	1
3640857145663535	3
3556800878024590	2
3626747096096545	1
3614122551717273	3
3634689166522037	6
3635402247928324	6
3533214167438746	2
3520321942228992	-1
3605527000894442	2
3615630554979471	1
3519997915505113	1
3608657541537966	3
3605875002857298	5
3647055149358726	5
3593571695292413	2
3635428861658425	7
3644824722407704	1
3608338611259461	6
3646950584773311	3
3649147489662374	10
3632923108294264	13
3643746446651342	2
3621357923330838	-2
3640583329059925	4
3600713898870079	4
3631034824592415	3
3559009124565356	10
3619799953121261	1
3629332339306186	5
3647729563447962	7
3628873310780497	7
3506876186941948	6
3647392257582473	17
3555086917480592	14
3638668696264938	3
3623826551964152	-7
3641026633992589	6
3610967327734050	2
3488694390371464	5
3563423504116718	5
3594467149670914	-20
3582690894628565	8
3619177132208556	-1
3576907797256134	1
3653261749517496	4
3618377656031702	5
3491266278464528	1
3502937005336076	5
3574949857664023	4
3555664296805701	0
3612594549915068	5
3605014100389170	2
3649745224310113	3
3496989822485703	1
3578182265221987	0
3485140778753192	0
3610491933181920	7
3651383083702014	2
3514728590733550	4
3598929956559307	10
3633238603865119	6
3638032312250190	4
3651106440007000	-3
3623515569753768	8
3557510659294819	-1
3503672757363901	2
3609865064433265	4
3608303978936701	3
3590467054783609	14
3638790129786060	1
3612932803892205	3
3635915257523739	1
3594550423733442	14
3555204362186844	3
3552901291045850	8
3482892674514759	13
3627901285313048	3
3588838880035840	9
3586098905655349	3
3603677291511880	8
3504292692962223	4
3647025759903197	1
3618566399684404	2
3599341916548669	1
3623194206142125	3
3647124371754136	0
3648976891380976	4
3554428940360831	1
3603179755570423	5
3615900630940052	9
3599879726783011	7
3517356720605470	2
3642087889028535	6
3654722718737472	6
3603577442045810	4
3620705998449123	0
3599294374758611	3
3625323419164881	8
3563420986829466	12
3612658470964928	6
3500066972717697	-8
3551895953815034	1
3491885400137220	2
3634662963985746	3
3621654812889122	3
3647168826713741	5
3641656748338621	4
3554305854364019	7
3554321625382423	12
3566270350285536	15
3622062633224252	0
3651151683332010	1
3564795502295235	1
3602794474577729	6
3562288638280089	1
3646650234864716	3
3608762801285927	5
3545698421015984	2
3610846930174691	2
3603159899693983	-3
3650061428345227	5
3643755024162057	3
3605775236710811	7
3618511445938519	2
3606844084058694	6
3631106274449247	0
3583659351153052	9
3602830688598162	-1
3630936568221138	0
3646402150344537	6
3646730215707708	1
3593569769921356	6
3640648642709645	4
3502432405196093	1
3510033340029079	2
3646454457415776	3
3633698504951290	0
3636199648142524	-2
3552421571973634	1
3631163324877873	2
3631877657042356	1
3608399314748356	0
3426408812990468	1
3485830544722817	2
3638301225208313	3
3610797579724498	0
3625731076322600	4
3580487522121599	4
3614516762270695	1
3586491462344563	1
3593146431134274	5
3655413373007521	0
3608578084211317	-2
3555368992929564	1
3565968267283885	3
3617357433654489	1
3565184511338493	5
3614395949244627	0
3563664357667739	-1
3486306028368270	-2
3484741837461761	1
3639214703047718	8
3515160817362112	0
3617969504579407	2
3602266998834032	5
3613741477839817	5
3504367426169747	1
3588446918903695	2
3500267788426335	1
3609834865465857	12
3641942216652886	2
3629665010661065	1
3632497998736508	2
3613030070333455	-1
3566632091596000	-1
3605797588660935	0
3640593366334676	2
3605903993026191	6
3641586988399616	-1
3634050663061510	3
3641328653115994	1
3604272669594089	14
3591298806481736	0
3504048211114529	5
3492813096008090	7
3642004661349255	4
3529350865478211	4
3482201880064091	3
3631428275300819	1
3641955516468892	10
3634035794359614	5
3485458841730461	4
3513771648043221	1
3593856874720823	1
3560272164128838	14
3605437671174555	2
3631574614381538	2
3612232161825105	4
3632571730368429	-1
3648606730680751	2
3649148773057116	3
3605413968306055	1
3552109494602581	15
3644833790546970	27
3548960671479517	2
3644463840293918	3
3557520037544077	-3
3496400195148075	2
3652408468697415	4
3655088499031092	2
3646417224385711	1
3552513057396510	-1
3653537890713332	5
3629596576553701	0
3639879152321958	2
3599958583823991	2
3622106896411504	0
3635508628437335	4
3629989167467174	2
3608804845435420	1
3653710213526317	3
3636551831333415	6
3579227091730195	5
3602975160957454	4
3555604545540913	1
3638416862201983	1
3595255352100830	4
3647386804911542	7
3509005407929576	6
3606124382919498	0
3600718277999780	3
3623793345760385	5
3646990959330607	2
3594901978078875	0
3551718069886158	1
3639835761835672	-2
3549691302313724	2
3548463788310582	3
3567825161260987	4
3609073129392290	2
3529749525784009	1
3636489273577219	3
3631189330252169	2
3632495759028231	15
3621812157852601	1
3578785859658763	1
3592660683910568	3
3655727174508995	8
3645989150124293	8
3653724829980318	3
3618402205990467	1
3643367319397272	3
3651093424565917	12
3490208697302985	3
3610833843740765	15
3634339520367739	1
3543880932585525	1
3555022514213961	12
3573932831577757	18
3575740366519031	9
3497207586045487	25
3651125607447358	6
3631981826489820	-2
3515219030622935	3
3634337687887869	6
3608770351152668	-2
3610478477192058	5
3550455575181673	-1
3641691166984181	2
3498430083291096	1
3540455066841974	4
3512006717908235	2
3544078307963180	2
3602445542525387	1
3652086195432504	4
3604059812298154	5
3547434997426769	2
3598641878956909	8
3622442938984491	1
3639583847262186	-2
3604229425745422	1
3638150150229130	3
3647574151657340	2
3654720109206985	4
3603320939649951	4
3654427590252170	4
3582921120044923	1
3640663000015385	4
3652581928376749	-13
3505780898462444	1
3610065573057188	1
3619544918179907	1
3520759165457017	9
3612297089671362	9
3609713062839917	-2
3524557158048749	3
3571723494075700	2
3554588286118612	-4
3621468124218156	8
3607704641259528	2
3647426596148029	-6
3557896295672754	3
3637214053574137	2
3583449694720108	17
3505408843001489	6
3604263512767743	1
3600379067217278	4
3578644624800862	5
3643873148012852	1
3589436023221398	14
3606810890434793	3
3634506428564440	4
3623240196656231	9
3555747994651301	1
3522805125195038	3
3525624951853968	1
3616278444646114	5
3635471055487257	1
3627248609179061	7
3626791815960347	1
3640941551955874	-1
3589784594931728	3
3638760271186142	0
3522073919509982	16
3542997394065503	2
3518102392544846	3
3486519937318389	10
3519169414949429	5
3603600149915463	2
3554684617296211	1
3607695850351283	1
3633607668953248	2
3572584224783725	2
3636617196032725	5
3504787678745743	-5
3652852759422658	4
3616696919014526	-7
3556898764527694	2
3632966464837576	2
3603884939063242	12
3551095194244043	0
3614092486559737	1
3654743043722627	4
3655073445649360	1
3638802280773950	2
3481052901645651	9
3640850724304653	6
3567679744781527	4
3558658732160705	3
3623564206884683	3
3619582881532832	5
3485228724761879	2
3653356763979666	5
3550724136912715	4
3632514843387425	1
3636717359997520	1
3550658889964142	3
3643755745702475	1
3565818094771374	2
3599631973364019	-6
3565256813364194	1
3652624450151773	0
3539225175714844	4
3655411297241810	9
3540846366410996	13
3604049544588780	1
3638852570328303	3
3652526177591011	0
3564919272044877	1
3633959436579662	2
3636596597495616	3
3616320509529369	1
3504232659343937	2
3631262495294529	-1
3648266010602706	5
3598556629892980	18
3631559510749072	1
3615540184595457	2
3626363984954548	4
3596755474438493	3
3654635241765793	3
3647831925306825	2
3636598652126395	5
3545940868381694	3
3625788257569220	10
3502423148391328	6
3509426226871065	5
3557459668981964	1
3546041183548525	2
3485168101029152	1
3619653559355056	8
3612639848352542	3
3559798945925638	14
3595521573199345	1
3606010122182468	3
3563321883847196	0
3581436416291598	-2
3616316193659956	0
3567667350643695	2
3617061479452724	4
3651719571130600	-2
3624230703323017	15
3608710603570891	5
3481265041001641	6
3652096924242084	1
3648810674942653	2
3546979550366927	2
3575296433698594	8
3636678243144791	-1
3502472825878129	4
3615157240485255	3
3639126492224702	-2
3623795132485522	1
3647108458184483	1
3637325026243758	6
3646704153051671	5
3608667171531557	15
3598868308134684	1
3600641945983628	22
3585875797819306	14
3649728203859116	1
3578275475519641	1
3512998947269799	3
3483440047891054	16
3542399781571458	2
3585014837239727	2
3646371283896309	2
3615915347854245	7
3504590995624785	14
3630830176337363	4
3646234293978482	5
3553643816814257	3
3519808836919059	9
3639471003704914	4
3608343111694810	4
3548943218695851	-12
3649211461722315	2
3485407688165093	10
3570310949779819	3
3655755616240010	2
3548250910891015	3
3645762904604352	7
3507130412233893	1
3602629889902540	7
3547386628500767	3
3633299161606732	1
3633620449682480	2
3555404980002790	2
3548080328238617	5
3575122830858220	1
3641226580188237	3
3621358724171314	-1
3638317024844987	0
3531526421131586	-1
3647486612395555	-1
3552091194514358	1
3611160525809320	-2
3491402157231439	1
3605458562263020	0
3633306757138991	-3
3535101356907751	4
3555117183711240	2
3562257109648084	1
3617426387934367	1
3611577384960111	2
3634083122426141	2
3586241658501618	10
3637243656446912	1
3505442850343213	3
3599523026327143	-1
3614492837352687	6
3612201959010515	-2
3584350354828104	10
3632561332723479	5
3616290658400968	2
3655091267297268	5
3646703816997198	-1
3631512002281002	11
3529602976277420	3
3501096205502537	3
3593828454171095	-3
3567286319153705	0
3620373305824998	10
3603313394183131	0
3564179388551978	4
3541283190145031	4
3574978118791451	5
3517831461169149	5
3653522048389844	1
3613009542426469	9
3616558390111488	4
3621798190800835	7
3549668107281885	2
3654405423285164	2
3549531272493073	17
3633577310761390	-2
3557891602336632	3
3457486088744563	5
3654363970638178	4
3625957183610837	8
3638699172399039	9
3489078991256747	3
3561842968698854	1
3596069512931337	0
3647191597518772	5
3496439382381288	0
3568468647447909	11
3486627428876672	2
3582914660620397	1
3620940124660927	1
3584107311230892	1
3567760581487180	3
3627423054440002	-1
3629958964286908	2
3512610135761711	4
3649698537295434	4
3598121777163903	11
3613456735003441	3
3564539339117083	1
3622711211235836	1
3639539325608837	7
3642848153190620	3
3620705633187709	7
3619931171621798	6
3649188291701213	0
3598494973909218	8
3597091492186577	5
3602444871238313	1
3608724549599993	1
3626745565320557	14
3558253852018591	6
3625361172318683	5
3639381052940626	8
3624939502274328	11
3643570633904111	1
3487757399388968	-1
3597758424302817	2
3527796695363213	4
3618745651900611	3
3560115254817004	10
3621083162896890	8
3602826133012334	0
3557604909032770	1
3522812356102218	1
3610203364461816	2
3643184293289860	-1
3531517961439634	1
